kId,text,idf
185,apartmentsscottsdale,0.5596157879354227
186,apartmentsseattle,0.5596157879354227
187,apartmentsst,0.0
188,paul,0.5596157879354227
189,petersburg,0.5596157879354227
190,apartmentstampa,0.5596157879354227
191,apartmentstucson,0.5596157879354227
192,apartmentstulsa,0.5596157879354227
193,apartmentshomes,0.5596157879354227
194,rentabout,0.5596157879354227
195,us,-0.6931471805599453
196,add,0.5596157879354227
197,contact,-0.6190392084062235
198,success,0.3364722366212129
199,stories,0.3364722366212129
200,advertise,0.5596157879354227
201,latest,0.5596157879354227
202,terms,0.5596157879354227
203,privacy,0.5596157879354227
204,property,0.3364722366212129
205,manager,0.5596157879354227
206,info,0.15415067982725836
207,dmca,0.0
208,agent,0.15415067982725836
209,report,0.5596157879354227
210,abusecopyright,0.5596157879354227
211,c,0.5596157879354227
212,2000,0.3364722366212129
213,2012,0.5596157879354227
214,apartmentratingscom,-0.45198512374305727
215,docwritehttpwwwapartmentratingscomratefairhousingfair,0.5596157879354227
216,housingvar,0.5596157879354227
217,headerurl,0.5596157879354227
218,reviewbrandingnavjspstlocalactionloginlocalotherstuffloginvar,1.252762968495368
219,key,0.5596157879354227
220,nullnullvar,0.5596157879354227
221,mapurl,0.5596157879354227
222,reviewcitypagecitysearchjspcitynullstatenull,0.5596157879354227
223,pxlsitefile,0.5596157879354227
224,apartmentratingscomjs,0.5596157879354227
225,pxlscriptstart,0.5596157879354227
226,3cscr,0.0
227,ipt,0.5596157879354227
228,typetextjavascript,0.5596157879354227
229,pxlscriptend,0.5596157879354227
230,ipt3e,0.5596157879354227
231,if,-0.8873031950009028
232,locationprotocolindexofhttps,0.5596157879354227
233,1,0.15415067982725836
234,documentwriteunescapepxlscriptstart,0.0
235,srchttppxlibpxlcomv2js3epxlscriptend,0.5596157879354227
236,else,-0.35667494393873245
237,srchttpspxlibpxlcomv2js3epxlscriptend,0.5596157879354227
238,documentwriteunescape3cscript,0.5596157879354227
239,src,0.5596157879354227
240,httpssb,0.5596157879354227
241,httpb,0.5596157879354227
242,scorecardresearchcombeaconjs,0.5596157879354227
243,3e3cscript3ecomscorebeacon,0.5596157879354227
244,c12,0.5596157879354227
245,c28138560,0.5596157879354227
246,c3,0.5596157879354227
247,c4,0.5596157879354227
248,c5,0.5596157879354227
249,c6,0.5596157879354227
250,c15,0.5596157879354227
251,about,0.15415067982725836
252,apartmentratingscomgoogleadclient,1.252762968495368
253,documentwritescript,0.8472978603872037
254,languagejavascript,0.0
255,srchttpaddoubleclicknetadjapartmentratingstmusgeneralkwtoptile1dcoptistsz160x600ord,0.8472978603872037
256,ord,0.0
257,typetextjavascriptscr,0.0
258,iptdocumentwritescript,0.3364722366212129
259,srchttpaddoubleclicknetadjapartmentratingstmusgeneralkwbottomtile2dcoptistsz160x600ord,0.8472978603872037
260,srchttpaddoubleclicknetadjapartmentratingstmusgeneralkwtop2tile3dcoptistsz728x90ord,0.8472978603872037
261,iptselect,1.252762968495368
262,fontsize,0.8472978603872037
263,11pxullist,1.252762968495368
264,fontfamily,0.5596157879354227
265,helvetica,0.3364722366212129
266,arial,0.3364722366212129
267,sansserifliststyle,1.252762968495368
268,squaremargin,1.252762968495368
269,0pxpadding,1.252762968495368
270,20pxullist,1.252762968495368
271,li,1.252762968495368
272,padding,1.252762968495368
273,0pxlineheight,1.252762968495368
274,13pxfontsize,1.252762968495368
275,12pximageright,1.252762968495368
276,float,1.252762968495368
277,rightmarginleft,1.252762968495368
278,20pxtagline,1.252762968495368
279,texttransform,1.252762968495368
280,uppercasepadding,1.252762968495368
281,7px,1.252762968495368
282,7pxborderleft,1.252762968495368
283,1px,1.252762968495368
284,ccccccfontsize,1.252762968495368
285,10pxabout,1.252762968495368
286,uscontact,1.252762968495368
287,usin,1.252762968495368
288,newsfaqlandlord,1.252762968495368
289,was,1.252762968495368
290,founded,1.252762968495368
291,in,-0.9985288301111273
292,located,1.252762968495368
293,beautiful,1.252762968495368
294,austin,1.252762968495368
295,tx,1.252762968495368
296,part,1.252762968495368
297,internet,0.8472978603872037
298,brands,0.8472978603872037
299,inc,0.3364722366212129
300,family,1.252762968495368
301,sites,0.5596157879354227
302,largest,0.5596157879354227
303,online,0.0
304,rating,1.252762968495368
305,community,0.5596157879354227
306,rental,1.252762968495368
307,housing,1.252762968495368
308,reaching,1.252762968495368
309,approximately,1.252762968495368
310,30,1.252762968495368
311,hunters,1.252762968495368
312,nationwide,1.252762968495368
313,among,1.252762968495368
314,5,1.252762968495368
315,mostvisited,1.252762968495368
316,hunting,0.5596157879354227
317,world,1.252762968495368
318,our,-0.35667494393873245
319,mission,1.252762968495368
320,goal,1.252762968495368
321,help,0.8472978603872037
322,make,1.252762968495368
323,informed,1.252762968495368
324,renting,1.252762968495368
325,decision,1.252762968495368
326,as,0.8472978603872037
327,independent,1.252762968495368
328,resource,1.252762968495368
329,apartmentratingscoms,1.252762968495368
330,provide,0.5596157879354227
331,realistic,1.252762968495368
332,insiders,0.8472978603872037
333,perspective,1.252762968495368
334,communities,0.5596157879354227
335,because,1.252762968495368
336,they,0.8472978603872037
337,are,0.3364722366212129
338,own,1.252762968495368
339,words,1.252762968495368
340,also,0.5596157879354227
341,maps,0.8472978603872037
342,apartments,0.3364722366212129
343,via,1.252762968495368
344,google,1.252762968495368
345,offering,1.252762968495368
346,most,0.8472978603872037
347,comprehensive,1.252762968495368
348,mapping,1.252762968495368
349,can,0.5596157879354227
350,use,0.15415067982725836
351,detailed,1.252762968495368
352,graphs,1.252762968495368
353,discover,1.252762968495368
354,how,0.8472978603872037
355,much,1.252762968495368
356,other,0.5596157879354227
357,same,1.252762968495368
358,pay,1.252762968495368
359,rent,1.252762968495368
360,visit,1.252762968495368
361,get,1.252762968495368
362,view,1.252762968495368
363,before,0.8472978603872037
364,sign,1.252762968495368
365,next,1.252762968495368
366,lease,1.252762968495368
367,we,-0.45198512374305727
368,differentmore,1.252762968495368
369,information,0.5596157879354227
370,more,1.252762968495368
371,than,1.252762968495368
372,any,0.5596157879354227
373,service,0.8472978603872037
374,since,1.252762968495368
375,charge,1.252762968495368
376,be,1.252762968495368
377,listed,0.5596157879354227
378,on,0.15415067982725836
379,aparmentratingscom,1.252762968495368
380,all,0.15415067982725836
381,not,0.15415067982725836
382,just,1.252762968495368
383,ones,1.252762968495368
384,who,0.8472978603872037
385,advertisemore,1.252762968495368
386,were,1.252762968495368
387,renter,1.252762968495368
388,communitiesunbiased,1.252762968495368
389,unlike,1.252762968495368
390,services,1.252762968495368
391,even,1.252762968495368
392,some,1.252762968495368
393,do,0.3364722366212129
394,accept,1.252762968495368
395,advertising,1.252762968495368
396,from,1.252762968495368
397,owners,1.252762968495368
398,managers,1.252762968495368
399,should,1.252762968495368
400,never,1.252762968495368
401,worry,1.252762968495368
402,that,0.3364722366212129
403,weve,1.252762968495368
404,removed,1.252762968495368
405,serve,1.252762968495368
406,period,1.252762968495368
407,read,1.252762968495368
408,see,0.8472978603872037
409,feedback,1.252762968495368
410,inspires,1.252762968495368
411,drives,1.252762968495368
412,quick,0.8472978603872037
413,toolsfind,0.8472978603872037
414,roommatemoving,0.8472978603872037
415,quotestruck,0.8472978603872037
416,rentalsrate,0.8472978603872037
417,apartmentfind,0.8472978603872037
418,foreclosure,0.8472978603872037
419,listingsadvertise,0.8472978603872037
420,unitsponsored,0.8472978603872037
421,ads,0.8472978603872037
422,googleadclient,0.8472978603872037
423,caibradlinksgoogleadchannel,0.8472978603872037
424,aptdomainradgoogleadoutput,0.8472978603872037
425,jsgooglemaxnumads,0.8472978603872037
426,0googlepageurl,0.8472978603872037
427,httpwwwapartmentratingscomrateaboutgooglelanguage,1.252762968495368
428,engoogleencoding,0.8472978603872037
429,utf8googlecontents,0.8472978603872037
430,googlesafe,0.8472978603872037
431,highgoogleadtest,0.8472978603872037
432,offgooglenumradlinks,0.8472978603872037
433,6googlemaxradlinklen,0.8472978603872037
434,20googlenumradlinksperunit,0.8472978603872037
435,345googlerlmode,0.8472978603872037
436,relevancefunction,0.8472978603872037
437,googleadrequestdoneads,0.8472978603872037
438,googleradlinkrequestdoneradlinks,0.8472978603872037
439,radlinkslength,0.0
440,1returnvar,0.8472978603872037
441,output,-0.45198512374305727
442,radterms,-0.25131442828090605
443,radrts,-0.25131442828090605
444,fori0,0.3364722366212129
445,i,-0.8873031950009028
446,radtermslength,0.8472978603872037
447,0,0.0
448,radlinksiterm,0.0
449,radlinksitermif,0.8472978603872037
450,radrtslength,0.8472978603872037
451,radlinksiradlinktoken,0.8472978603872037
452,radlinksiradlinktokenfori0,0.8472978603872037
453,liif,0.8472978603872037
454,null,0.8472978603872037
455,targettop,0.8472978603872037
456,hrefhttpwwwapartmentratingscomrateradlinksadsoutput,0.8472978603872037
457,channelaptdomainradoutput,0.8472978603872037
458,term,0.8472978603872037
459,escaperadlinksitermoutput,0.8472978603872037
460,googlekw,0.8472978603872037
461,radlinksiurlescapedtermoutput,0.8472978603872037
462,googlert,0.8472978603872037
463,radlinksiradlinktokenoutput,0.8472978603872037
464,googlepageurl,0.8472978603872037
465,escapehttpwwwapartmentratingscomrateaboutoutput,1.252762968495368
466,escaperadtermsoutput,0.8472978603872037
467,escaperadrtsoutput,0.8472978603872037
468,relnofollow,0.8472978603872037
469,stylecolor,0.8472978603872037
470,black,0.8472978603872037
471,textdecoration,0.8472978603872037
472,noneradlinksitermaoutput,0.8472978603872037
473,lindocumentwriteul,0.8472978603872037
474,classquicklist,0.8472978603872037
475,styleoverflowvisible,0.8472978603872037
476,whitespace,0.8472978603872037
477,nowrap,0.8472978603872037
478,uln,0.8472978603872037
479,moving,0.8472978603872037
480,resourcesmove,0.8472978603872037
481,plannerfree,0.8472978603872037
482,locator,0.8472978603872037
483,helpmoving,0.8472978603872037
484,quotesstorage,0.8472978603872037
485,unitstruck,0.8472978603872037
486,rentalsfinance,0.8472978603872037
487,organizerfree,0.8472978603872037
488,credit,0.8472978603872037
489,scorerenters,0.8472978603872037
490,insurancecar,0.8472978603872037
491,insuranceapartment,0.8472978603872037
492,lifefind,0.8472978603872037
493,roommatefurniture,0.8472978603872037
494,rentalohmyapartment,0.8472978603872037
495,bloglandlordspost,0.8472978603872037
496,vacancy,0.8472978603872037
497,freerenterspost,0.8472978603872037
498,sublet,0.8472978603872037
499,freeapartment,0.8472978603872037
500,reviewbrandingnavjspstlocalactionaboutlocalotherstuffaboutusvar,1.252762968495368
501,agentgoogleadclient,1.252762968495368
502,iptdmca,1.252762968495368
503,it,0.8472978603872037
504,policy,1.252762968495368
505,respect,1.252762968495368
506,intellectual,1.252762968495368
507,rights,1.252762968495368
508,others,1.252762968495368
509,promote,1.252762968495368
510,foster,1.252762968495368
511,or,0.3364722366212129
512,condone,1.252762968495368
513,infringing,0.8472978603872037
514,activity,1.252762968495368
515,believe,1.252762968495368
516,work,1.252762968495368
517,has,1.252762968495368
518,been,1.252762968495368
519,copied,1.252762968495368
520,way,1.252762968495368
521,constitutes,1.252762968495368
522,copyright,0.3364722366212129
523,infringement,0.8472978603872037
524,aware,1.252762968495368
525,material,1.252762968495368
526,site,0.15415067982725836
527,know,1.252762968495368
528,someone,1.252762968495368
529,making,1.252762968495368
530,unauthorized,1.252762968495368
531,content,1.252762968495368
532,registered,1.252762968495368
533,notice,0.8472978603872037
534,under,1.252762968495368
535,notify,1.252762968495368
536,concern,1.252762968495368
537,submitting,1.252762968495368
538,written,1.252762968495368
539,at,0.5596157879354227
540,either,1.252762968495368
541,following,-0.5389965007326869
542,addresses,0.5596157879354227
543,postalattn,1.252762968495368
544,agentlegal,1.252762968495368
545,division,1.252762968495368
546,909,1.252762968495368
547,n,1.252762968495368
548,sepulveda,1.252762968495368
549,blvd,1.252762968495368
550,11th,1.252762968495368
551,floor,0.5596157879354227
552,el,1.252762968495368
553,segundo,1.252762968495368
554,ca,1.252762968495368
555,90245email,1.252762968495368
556,staffaptratingscom,1.252762968495368
557,httpwwwapartmentratingscomratedmcagooglelanguage,1.252762968495368
558,escapehttpwwwapartmentratingscomratedmcaoutput,1.252762968495368
559,reviewbrandingnavjspstlocalactiondmcalocalotherstuffdmcaagentvar,1.252762968495368
560,atlantic,0.15415067982725836
561,hospitality,0.0
562,usfunction,1.252762968495368
563,mmpreloadimages,0.8472978603872037
564,v30,0.8472978603872037
565,ddocument,0.8472978603872037
566,ifdimages,0.8472978603872037
567,ifdmmp,0.8472978603872037
568,dmmpnew,0.8472978603872037
569,array,0.0
570,ijdmmplengthammpreloadimagesarguments,0.8472978603872037
571,ialength,0.8472978603872037
572,aiindexof0,0.8472978603872037
573,dmmpjnew,0.8472978603872037
574,image,0.0
575,dmmpjsrcai,0.8472978603872037
576,set,0.8472978603872037
577,slideshowspeed,0.3364722366212129
578,millisecondsvar,0.8472978603872037
579,3500,0.8472978603872037
580,duration,0.8472978603872037
581,crossfade,0.8472978603872037
582,secondsvar,0.8472978603872037
583,crossfadeduration,0.8472978603872037
584,3,0.8472978603872037
585,specify,0.8472978603872037
586,filesvar,0.8472978603872037
587,pic,0.8472978603872037
588,new,-0.25131442828090605
589,touch,0.3364722366212129
590,thisvar,0.8472978603872037
591,piccaption,0.8472978603872037
592,thispic0,0.8472978603872037
593,imagesslideshow1jpgpic1,0.8472978603872037
594,imagesslideshow2jpgpic2,0.8472978603872037
595,imagesslideshow3jpgpic3,0.8472978603872037
596,imagesslideshow4jpgpic4,0.8472978603872037
597,imagesslideshow5jpgpic5,0.8472978603872037
598,imagesslideshow6jpgpic6,0.8472978603872037
599,imagesslideshow7jpg,0.8472978603872037
600,edit,0.8472978603872037
601,anything,0.8472978603872037
602,below,0.3364722366212129
603,this,0.8472978603872037
604,line,0.3364722366212129
605,minttimeoutvar,0.8472978603872037
606,j,-0.25131442828090605
607,0var,0.8472978603872037
608,mintarraylen,0.3364722366212129
609,piclengthvar,0.8472978603872037
610,preload,0.8472978603872037
611,arrayfor,0.8472978603872037
612,preloadi,0.8472978603872037
613,preloadisrc,0.8472978603872037
614,picifunction,0.8472978603872037
615,runslideshow,0.8472978603872037
616,documentall,0.3364722366212129
617,documentimagesslideshowstylefilterblendtransduration2,0.8472978603872037
618,documentimagesslideshowstylefilterblendtransdurationcrossfadeduration,0.8472978603872037
619,documentimagesslideshowfiltersblendtransapply,0.8472978603872037
620,documentimagesslideshowsrc,0.8472978603872037
621,preloadjsrc,0.8472978603872037
622,documentallslideshowcaptioninnertext,0.8472978603872037
623,piccaptionj,0.0
624,documentgetelementbyidslideshowcaptioninnerhtml,0.8472978603872037
625,windowstatus,0.8472978603872037
626,documentimagesslideshowfiltersblendtransplay,0.8472978603872037
627,mintarraylen1,0.8472978603872037
628,j0,0.8472978603872037
629,minttimeout,0.8472978603872037
630,settimeoutrunslideshow,0.8472978603872037
631,slideshowspeedfunction,0.8472978603872037
632,mmopenbrwindowtheurlwinnamefeatures,0.8472978603872037
633,v20,0.8472978603872037
634,windowopentheurlwinnamefeatures,0.8472978603872037
635,ua177624420,0.8472978603872037
636,homebedspreads,0.8472978603872037
637,coverlets,0.8472978603872037
638,traditional,0.8472978603872037
639,collectionmodern,0.8472978603872037
640,collectionprivate,0.8472978603872037
641,estate,0.8472978603872037
642,collectionmiddle,0.8472978603872037
643,eastern,0.8472978603872037
644,collectionsouthwest,0.8472978603872037
645,collectiontropical,0.8472978603872037
646,collectionoriental,0.8472978603872037
647,collectionafrican,0.8472978603872037
648,collectionsolid,0.8472978603872037
649,collectionstriped,0.8472978603872037
650,collection,0.3364722366212129
651,floral,0.8472978603872037
652,126,0.8472978603872037
653,econo,0.8472978603872037
654,collectionduvets,0.8472978603872037
655,bedscarfsduvets,0.8472978603872037
656,bedscarfs,0.8472978603872037
657,draperies,0.8472978603872037
658,sheersdraperies,0.8472978603872037
659,sheers,0.8472978603872037
660,bedskirts,0.8472978603872037
661,decorative,0.8472978603872037
662,pillows,0.8472978603872037
663,hotel,-1.1895840668738362
664,linenshotel,0.8472978603872037
665,towelshotel,0.8472978603872037
666,sheetshotel,0.8472978603872037
667,beach,0.8472978603872037
668,towels,0.15415067982725836
669,mattress,0.8472978603872037
670,padshotel,0.8472978603872037
671,blanketshotel,0.8472978603872037
672,pillowshotel,0.8472978603872037
673,shower,0.3364722366212129
674,curtains,0.8472978603872037
675,bath,0.8472978603872037
676,rugshotel,0.8472978603872037
677,robes,0.8472978603872037
678,slippershotel,0.8472978603872037
679,kitchen,0.8472978603872037
680,dish,0.8472978603872037
681,clothshotel,0.8472978603872037
682,mattresseshotel,0.3364722366212129
683,bed,0.3364722366212129
684,frameshotel,0.8472978603872037
685,rollaway,0.5596157879354227
686,bedshotel,0.8472978603872037
687,furnitureguest,0.8472978603872037
688,room,-0.45198512374305727
689,furniture,0.0
690,outdoor,0.3364722366212129
691,lightingtable,0.8472978603872037
692,lamps,-0.25131442828090605
693,wall,0.8472978603872037
694,sconces,0.8472978603872037
695,lamp,0.8472978603872037
696,shades,0.8472978603872037
697,chandeliers,0.8472978603872037
698,pendants,0.8472978603872037
699,vanity,0.3364722366212129
700,ceiling,0.8472978603872037
701,fixtures,0.8472978603872037
702,lightinghotel,0.8472978603872037
703,carpetingguest,0.8472978603872037
704,carpeting,0.0
705,public,0.8472978603872037
706,area,0.3364722366212129
707,tvs,0.8472978603872037
708,appliances,0.3364722366212129
709,electronicstelevisions,0.8472978603872037
710,alarm,0.8472978603872037
711,clocks,0.8472978603872037
712,telephone,0.8472978603872037
713,systems,0.8472978603872037
714,small,0.8472978603872037
715,large,0.8472978603872037
716,appliancesguestroom,0.8472978603872037
717,amenitieshotel,0.8472978603872037
718,amenities,0.8472978603872037
719,bathroom,0.3364722366212129
720,liquid,0.8472978603872037
721,dispensers,0.8472978603872037
722,towel,0.8472978603872037
723,warmers,0.8472978603872037
724,coffee,0.8472978603872037
725,makers,0.8472978603872037
726,hair,0.8472978603872037
727,dryers,0.8472978603872037
728,guest,0.8472978603872037
729,irons,0.8472978603872037
730,ironing,0.8472978603872037
731,boards,0.8472978603872037
732,mirrors,0.3364722366212129
733,scalesbathroom,0.8472978603872037
734,headsguest,0.8472978603872037
735,mini,0.8472978603872037
736,fridgeguest,0.8472978603872037
737,safescommercial,0.8472978603872037
738,baby,0.8472978603872037
739,cribs,0.8472978603872037
740,banquet,0.8472978603872037
741,restaurantflatwaredinnerware,0.8472978603872037
742,chinabanquetware,0.8472978603872037
743,hollowarebanquet,0.8472978603872037
744,chairsbanquet,0.8472978603872037
745,tablestable,0.8472978603872037
746,cloths,0.8472978603872037
747,napkinslobby,0.8472978603872037
748,productslobby,0.8472978603872037
749,lobby,0.8472978603872037
750,lightingart,0.8472978603872037
751,bellmans,0.8472978603872037
752,cartswall,0.8472978603872037
753,coveringscontact,1.252762968495368
754,usif,1.252762968495368
755,would,1.252762968495368
756,like,1.252762968495368
757,complete,0.8472978603872037
758,submit,1.252762968495368
759,form,1.252762968495368
760,todayphone,1.252762968495368
761,fax,1.252762968495368
762,email,0.0
763,3058877729,1.252762968495368
764,3056753817,1.252762968495368
765,click,1.252762968495368
766,send,0.8472978603872037
767,emailhost,0.8472978603872037
768,atlantichospitalityinccom,1.252762968495368
769,documentwritea,1.252762968495368
770,href,1.252762968495368
771,mail,1.252762968495368
772,name,1.252762968495368
773,company,1.252762968495368
774,address,0.8472978603872037
775,state,1.252762968495368
776,zip,1.252762968495368
777,code,1.252762968495368
778,country,1.252762968495368
779,phonefax,1.252762968495368
780,comments,1.252762968495368
781,wwwatlantichospitalityinccom,0.8472978603872037
782,20032011,0.8472978603872037
783,map,0.5596157879354227
784,website,0.8472978603872037
785,developed,0.8472978603872037
786,maintained,0.8472978603872037
787,dynamic,0.8472978603872037
788,design,0.3364722366212129
789,bases,1.252762968495368
790,frames,1.252762968495368
791,beds,1.252762968495368
792,stow,1.252762968495368
793,away,1.252762968495368
794,bedsfunction,1.252762968495368
795,coveringscontacthotel,1.252762968495368
796,blankets,-0.13353139262452263
797,blanketsatlantic,1.252762968495368
798,pleased,1.252762968495368
799,offer,0.5596157879354227
800,made,0.8472978603872037
801,specifically,1.252762968495368
802,hotelhospitality,1.252762968495368
803,applications,1.252762968495368
804,withstand,1.252762968495368
805,rigors,1.252762968495368
806,institutional,0.5596157879354227
807,laundering,1.252762968495368
808,heavy,1.252762968495368
809,duty,1.252762968495368
810,yet,1.252762968495368
811,quality,0.8472978603872037
812,softness,0.0
813,durability,1.252762968495368
814,years,1.252762968495368
815,out,0.8472978603872037
816,selection,1.252762968495368
817,note,1.252762968495368
818,sheets,1.252762968495368
819,linen,0.8472978603872037
820,requirements,1.252762968495368
821,hesitate,1.252762968495368
822,with,0.5596157879354227
823,specific,1.252762968495368
824,needs,1.252762968495368
825,polyester,-0.35667494393873245
826,blanketsserene,1.252762968495368
827,100,-0.7621400520468967
828,blanket,0.15415067982725836
829,comfortable,0.8472978603872037
830,durable,1.252762968495368
831,washable,0.8472978603872037
832,overstitched,1.252762968495368
833,edges,1.252762968495368
834,non,1.252762968495368
835,woven,0.5596157879354227
836,colors,-0.13353139262452263
837,tan,0.15415067982725836
838,lite,0.5596157879354227
839,blueavailable,1.252762968495368
840,sizes,-0.25131442828090605
841,twin,0.8472978603872037
842,full72,0.8472978603872037
843,x,-1.717651497074333
844,90full,1.252762968495368
845,xl80,-0.45198512374305727
846,90queen90,0.5596157879354227
847,90king108,0.3364722366212129
848,90,-1.5198257537444133
849,westchester,1.252762968495368
